1.6, 1.5, 1.4, 1.3, 1.2, 1.1, 1.0, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1, -1.33226762955e-15, -0.1, -0.2, -0.3, -0.4, -0.5, -0.6, -0.7, -0.8, -0.9, -1.0, -1.1, -1.2, -1.3, -1.4, -1.5, -1.6, -1.7, -1.8, -1.9, -2.0, -2.1, -2.2, -2.3, -2.4, -2.5, -2.6, -2.7, -2.8, -2.9, -3.0, -3.1, -3.2, -3.3, -3.4, -3.5, -3.6, -3.7, -3.8, -3.9, -4.0, -4.1, -4.2, -4.3, -4.4, -4.5, -4.6, -4.7, -4.8, -4.9, -5.0, -5.1, -5.2, -5.3, -5.4, -5.5, -5.6, -5.7, -5.8, -5.9, -6.0
0
1552.24
-31.5954842, -31.1262678, -31.1853861, -31.2199106, -31.3528711, -31.7462475, -33.000219, -36.0131014, -41.8739438, -46.7584844, -46.0980021, -45.9753113, -45.9671462, -45.8989819, -45.8215991, -45.7276625, -45.5882927, -45.4209485, -45.2232319, -44.9898314, -44.7763258, -44.4374599, -44.0795995, -43.7024232, -43.2978017, -42.8625844, -42.4022549, -41.9910366, -41.5287841, -41.0508076, -40.9662953, -40.3558277, -40.1078943, -39.9125287, -39.7577888, -39.632912, -39.5295542, -39.4723783, -39.3857508, -39.3136188, -39.2581441, -39.211252, -39.1698472, -39.1342052, -39.1090511, -39.0814274, -39.0559026, -39.0356972, -39.0191164, -39.0038584, -38.9950053, -38.9855296, -38.9805445, -38.9714843, -38.9691138, -38.9674836, -38.9669487, -38.968783, -38.9696239, -38.9679158, -38.970643, -38.9689358, -38.9706681, -38.9726569, -38.9749792, -38.9760761, -38.9790383, -38.9816944, -38.9805961, -38.9807494, -38.9808511, -38.9847623, -38.9839951, -38.9812344, -38.9815411, -38.9799314, -38.9810811
21.82196, 18.62099, 15.52239, 12.55592, 9.789299, 7.235826, 4.9541, 3.025827, 1.51921, 0.5240287, 0.09097017, -0.002080317, -0.01670681, -0.02016403, -0.02310487, -0.02579686, -0.02847969, -0.03134824, -0.0343128, -0.03755325, -0.04112827, -0.04506797, -0.04942133, -0.05427309, -0.05976315, -0.06605673, -0.07342912, -0.08201953, -0.09191748, -0.1028626, -0.1141169, -0.1249598, -0.1346781, -0.143027, -0.1499944, -0.1558419, -0.1608931, -0.1651197, -0.1688087, -0.1720263, -0.1749215, -0.1775022, -0.1798587, -0.1820958, -0.1841321, -0.1859892, -0.1877769, -0.1894507, -0.1910213, -0.1925434, -0.1938587, -0.1952404, -0.1965462, -0.1977559, -0.1988305, -0.1999033, -0.20085, -0.2017762, -0.2026659, -0.2035461, -0.2044341, -0.2051871, -0.2058896, -0.2066213, -0.2073876, -0.2079343, -0.2085011, -0.2091505, -0.2096728, -0.2102232, -0.2107959, -0.2113222, -0.2119063, -0.212463, -0.2130727, -0.2136818, -0.2143256
2
1552.24
-39.1603633, -29.096994, -29.173706, -29.1974936, -29.3519731, -29.8668891, -31.2349374, -34.2422247, -39.9113372, -44.8160653, -44.1156518, -43.9784374, -43.9654714, -43.8757288, -43.8337521, -43.7234217, -43.5863176, -43.4222129, -43.2261419, -42.9996323, -42.7438085, -42.5645108, -42.174239, -41.7817831, -41.398234, -40.9835503, -40.7059632, -40.0814908, -39.6263, -39.2118987, -38.8425688, -38.5368484, -38.3440511, -38.1166863, -37.9476924, -37.8197407, -37.6950192, -37.6140899, -37.537546, -37.4650545, -37.4073437, -37.3513852, -37.3083542, -37.2568475, -37.2238062, -37.1836362, -37.1608166, -37.1390928, -37.1152795, -37.0956191, -37.0770995, -37.0705025, -37.0684413, -37.0580457, -37.0428086, -37.037097, -37.0317103, -37.032474, -37.0349652, -37.0408895, -37.0383519, -37.0299683, -37.0410619, -37.0301563, -37.0397631, -37.0336683, -37.0334961, -37.0354119, -37.0464602, -37.0456075, -37.0408465, -37.0357995, -37.023844, -37.0344755, -37.0201526, -37.0321997, -37.023973
21.83732, 18.62682, 15.52806, 12.56067, 9.793009, 7.239103, 4.956183, 3.026781, 1.518568, 0.5211592, 0.0849704, -0.01013962, -0.02611882, -0.0298627, -0.03379137, -0.03751964, -0.04133593, -0.04548368, -0.04984536, -0.0546685, -0.06004078, -0.06601326, -0.07264024, -0.08006016, -0.08849004, -0.09824256, -0.1095267, -0.123092, -0.1387223, -0.1560812, -0.1741632, -0.1914528, -0.2069691, -0.2203793, -0.2316824, -0.2411133, -0.2491361, -0.2559067, -0.2618227, -0.2670478, -0.2717632, -0.2759667, -0.279714, -0.2832944, -0.2866499, -0.289695, -0.292625, -0.2953465, -0.2979088, -0.3003419, -0.3026547, -0.3047735, -0.3068069, -0.3087204, -0.3105558, -0.3122122, -0.3138838, -0.3154935, -0.3168964, -0.3183004, -0.319603, -0.3207683, -0.3220057, -0.3233216, -0.3244615, -0.3255364, -0.3265642, -0.3275316, -0.3284965, -0.3295349, -0.3305168, -0.331614, -0.3326415, -0.3336736, -0.334699, -0.3358038, -0.3368668
4
1552.24
-42.258082, -27.0752001, -27.1402244, -27.1842753, -27.3370998, -27.6958986, -29.0401946, -32.2064274, -37.8835705, -42.8158366, -42.1790555, -41.9077722, -41.8703357, -41.8091261, -41.7329151, -41.6578399, -41.5238252, -41.3454048, -41.1488505, -40.9358495, -40.6717994, -40.3806745, -40.1335069, -39.7181846, -39.3344157, -38.9937749, -38.5103104, -38.0090697, -37.5654557, -37.145515, -36.780872, -36.4779954, -36.324995, -36.0783496, -35.9213714, -35.7901626, -35.6765324, -35.5963962, -35.5104448, -35.4626978, -35.3869055, -35.3315956, -35.2675877, -35.2354667, -35.1835318, -35.1650955, -35.1325956, -35.0952889, -35.0619607, -35.0469553, -35.0261729, -35.0243229, -35.0034462, -35.0102007, -35.0023244, -34.9996351, -34.9957832, -34.9864751, -34.9818937, -34.9930629, -34.9827396, -34.9915329, -34.9891211, -34.9870513, -34.9844668, -34.9963607, -34.9988468, -34.9961245, -34.9957131, -34.9902042, -34.9825645, -34.9776222, -34.9703689, -34.9625998, -34.9646229, -34.9667168, -34.9589894
21.8452, 18.63504, 15.53625, 12.56803, 9.798908, 7.243249, 4.95819, 3.025542, 1.513912, 0.5127907, 0.07353695, -0.02267818, -0.03844712, -0.04478832, -0.05003725, -0.05519358, -0.06059839, -0.06653852, -0.07295951, -0.08005573, -0.08811688, -0.09714779, -0.1070217, -0.118499, -0.1314036, -0.1464589, -0.1642329, -0.1853873, -0.2099182, -0.2374296, -0.2661732, -0.2938489, -0.3187095, -0.3402346, -0.3582542, -0.373467, -0.3863189, -0.3972627, -0.4066855, -0.4150124, -0.4223689, -0.4290366, -0.4351777, -0.4408028, -0.4460407, -0.4509939, -0.4555834, -0.4599844, -0.464095, -0.4678173, -0.4714279, -0.4749036, -0.4782486, -0.4813457, -0.4842427, -0.4870264, -0.4897036, -0.4921409, -0.4945393, -0.4967687, -0.4990068, -0.5010326, -0.5031359, -0.5051257, -0.5070883, -0.508945, -0.5107067, -0.5124013, -0.5142605, -0.5160829, -0.5179269, -0.5198225, -0.5217625, -0.5236585, -0.5257625, -0.5279186, -0.5301487
6
1552.24
-40.1270147, -25.0966405, -25.1677067, -25.2242542, -25.38239, -25.8007933, -27.1534649, -30.2131634, -35.8525637, -40.8406568, -40.1518633, -39.8230472, -39.7750166, -39.7060292, -39.615185, -39.5280653, -39.385019, -39.2072931, -39.0861904, -38.7677656, -38.5058183, -38.2097689, -37.8843325, -37.515697, -37.245789, -36.7481155, -36.2638337, -35.7741539, -35.3113515, -34.8815378, -34.5128054, -34.2118841, -33.9804529, -33.8269151, -33.6688478, -33.5439916, -33.4412116, -33.3568822, -33.2842707, -33.2254059, -33.1664328, -33.1308969, -33.0716708, -33.0237904, -32.9864474, -32.950349, -32.9236308, -32.8995319, -32.8772877, -32.8607128, -32.8447231, -32.8308085, -32.823069, -32.8198171, -32.8110452, -32.8108898, -32.8072474, -32.8094384, -32.8153363, -32.8162036, -32.815952, -32.8140389, -32.8192903, -32.8204036, -32.8185184, -32.817346, -32.8197277, -32.8170645, -32.8132084, -32.8063224, -32.8037695, -32.7977622, -32.786426, -32.7818844, -32.7748408, -32.7681403, -32.762826
21.85824, 18.64798, 15.54823, 12.57901, 9.808168, 7.249311, 4.960446, 3.023278, 1.506266, 0.499167, 0.05501, -0.04330764, -0.06049799, -0.06842499, -0.07549801, -0.08274089, -0.09053911, -0.09922049, -0.1085848, -0.1193477, -0.1315387, -0.1453292, -0.1607856, -0.1782882, -0.1983317, -0.2218375, -0.2497465, -0.2830418, -0.3220429, -0.3658594, -0.4119634, -0.4562777, -0.4963594, -0.5308566, -0.559928, -0.5843019, -0.6049759, -0.6224723, -0.6374402, -0.6508331, -0.6625949, -0.6734483, -0.6831258, -0.6921709, -0.7002697, -0.7080825, -0.7152932, -0.7220405, -0.7284299, -0.7345302, -0.7404865, -0.7460603, -0.7512729, -0.7563946, -0.761131, -0.7655834, -0.7696791, -0.7734747, -0.7773365, -0.7810276, -0.7847153, -0.7879406, -0.7913932, -0.7950884, -0.7983714, -0.8014445, -0.8044789, -0.8074273, -0.8104405, -0.8135441, -0.8168951, -0.8202899, -0.8238253, -0.8272859, -0.830847, -0.8347536, -0.8389438
8
1552.24
-38.0198303, -23.1258309, -23.1683073, -23.2326258, -23.4069012, -23.922208, -25.0541507, -27.8793486, -33.7745858, -36.9559852, -37.9761522, -37.821165, -37.7017182, -37.6284792, -37.6122731, -37.3902382, -37.237703, -37.0535561, -36.835429, -36.637222, -36.3345314, -36.0016596, -35.6259249, -35.2381295, -34.8168877, -34.3588301, -33.9723157, -33.4104907, -32.8729352, -32.4192076, -32.024088, -31.7073508, -31.4671675, -31.2806988, -31.1368342, -31.0485148, -30.9320822, -30.855116, -30.7903651, -30.7332072, -30.6825204, -30.6501655, -30.6004598, -30.5659262, -30.5324277, -30.5161307, -30.488082, -30.4712756, -30.4570101, -30.4457431, -30.4401083, -30.4356858, -30.4329794, -30.4349357, -30.434372, -30.436436, -30.4393311, -30.4420134, -30.446039, -30.4492365, -30.4523288, -30.4535652, -30.4565793, -30.4584103, -30.459811, -30.4585994, -30.4546414, -30.4508758, -30.4449121, -30.4351764, -30.4266651, -30.4153437, -30.4095612, -30.402988, -30.3970893, -30.3948329, -30.3964256
