0.2, 0.0, -0.2, -0.4, -0.6, -0.8, -1.0, -1.2, -1.4, -1.6, -1.8, -2.0, -2.2, -2.4, -2.6, -2.8, -3.0, -3.2, -3.4, -3.6, -3.8, -4.0, -4.2, -4.4, -4.6, -4.8, -5.0, -5.2, -5.4, -5.6, -5.8
12
1566.5
-22.3166082, -22.9948157, -23.723976, -23.7797599, -23.8593848, -23.9848559, -24.1502467, -24.4678379, -24.6305184, -25.0692546, -25.7378071, -26.5680632, -27.4613895, -28.1158059, -28.7332484, -29.2123641, -29.7825633, -30.131042, -30.4093234, -30.6863763, -30.9299527, -31.1278811, -31.2842232, -31.3981751, -31.5082221, -31.5796221, -31.6442249, -31.6952858, -31.7379735, -31.7835172, -31.8273796
-0.03475527, -0.04132258, -0.04963986, -0.06214542, -0.07921329, -0.1032823, -0.1281968, -0.1672041, -0.2232764, -0.3018221, -0.3935626, -0.4771045, -0.5430217, -0.5932047, -0.632225, -0.6638815, -0.6909016, -0.7145061, -0.7354504, -0.7543053, -0.7711123, -0.7860726, -0.7996847, -0.8111966, -0.8214701, -0.830957, -0.8393945, -0.8470755, -0.854054, -0.8613037, -0.8685538
14
1566.5
-29.2398365, -21.624842, -21.6430884, -21.6971477, -21.7806848, -21.9743236, -22.0283557, -22.2807775, -22.6118317, -23.1254325, -23.8393599, -24.7722602, -25.6468417, -26.6198684, -27.3488512, -27.9993804, -28.3875926, -28.7179615, -29.2417448, -30.0760216, -30.4098033, -30.7138515, -30.9214349, -31.0579918, -31.1488496, -31.2106384, -31.2666691, -31.3060643, -31.3500507, -31.4011463, -31.4636723
-0.04483499, -0.0556849, -0.07031769, -0.08964046, -0.1140888, -0.1479731, -0.1921181, -0.2535603, -0.3441652, -0.4729132, -0.624445, -0.7637249, -0.8737012, -0.9582153, -1.025073, -1.080429, -1.127879, -1.169396, -1.206452, -1.239633, -1.269183, -1.294787, -1.317387, -1.337433, -1.355419, -1.371917, -1.387142, -1.401314, -1.416345, -1.433106, -1.453907
